,ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
209,41.0,HAITI,HAITI,0.0,1989.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6346.0,8.755579948425293,-6.0,0.8339999914169312,0.0,0.8489999771118164,6.744059085845947,8.735686302185059,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,-7.0,1.0,0.0,0.0,0.013591229915618896,0.0,0.0,0.8489999771118164,8.735686302185059,2.797281265258789,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,41.0,HAITI,HAITI,0.0,1990.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6486.0,8.777400970458984,7.0,0.851442277431488,2.0,0.8339999914169312,6.72623348236084,8.755579948425293,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.013591229915618896,0.0,0.0,0.8339999914169312,8.755579948425293,2.797281265258789,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,41.0,HAITI,HAITI,0.0,1991.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,Mil. coup,1,0.0,1991-95,6625.0,8.798605918884277,-7.0,0.8355300426483154,2.0,0.8510000109672546,6.746931552886963,8.777400970458984,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,7.0,1.0,0.0,1.0,0.013591229915618896,0.0,1.0,0.851442277431488,8.777400970458984,2.797281265258789,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,41.0,HAITI,HAITI,0.0,1992.0,1.0,1.0,1.0,0.0,0.0,,,,,,,6760.0,8.818778038024902,-7.0,0.7114388346672058,2.0,0.8360000252723694,6.728066444396973,8.798605918884277,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,-7.0,1.0,0.0,0.0,0.013591229915618896,1.0,0.0,0.8355300426483154,8.798605918884277,2.797281265258789,0.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
213,41.0,HAITI,HAITI,0.0,1993.0,1.0,1.0,1.0,0.0,0.0,,,,,,,6860.56005859375,8.833544731140137,-7.0,0.6801003217697144,2.0,0.7110000252723694,6.567289352416992,8.818778038024902,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,-7.0,1.0,0.0,0.0,0.013591229915618896,1.0,0.0,0.7114388346672058,8.818778038024902,2.797281265258789,0.0,-7.0,1.0,0.0,0.0,0.0,,,0.0,1.0,0.0
214,41.0,HAITI,HAITI,0.0,1994.0,1.0,1.0,1.0,0.0,0.0,,,,,,,7009.0400390625,8.854955673217773,7.0,0.6105250120162964,2.0,0.6800000071525574,6.522240161895752,8.833544731140137,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,-7.0,1.0,0.0,0.0,0.013591229915618896,1.0,0.0,0.6801003217697144,8.833544731140137,2.797281265258789,0.0,-7.0,1.0,0.0,0.0,0.0,,,,1.0,0.0
215,41.0,HAITI,HAITI,0.0,1995.0,1.0,1.0,1.0,0.0,0.0,,,,,,,7168.0,8.877382278442383,7.0,0.6234546303749084,2.0,0.6110000014305115,6.4143195152282715,8.854955673217773,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,7.0,1.0,0.0,1.0,0.013591229915618896,1.0,0.0,0.6105250120162964,8.854955673217773,2.797281265258789,0.0,7.0,1.0,1.0,0.0,0.0,,,,1.0,0.0
216,41.0,HAITI,HAITI,0.0,1996.0,0.0,0.0,1.0,0.0,0.0,,,,,,,7336.0,8.900548934936523,7.0,0.6256090402603149,2.0,0.6230000257492065,6.435276031494141,8.877382278442383,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,7.0,1.0,0.0,1.0,0.013591229915618896,1.0,0.0,0.6234546303749084,8.877382278442383,2.797281265258789,0.0,7.0,1.0,0.0,0.0,0.0,,,,1.0,0.0
217,41.0,HAITI,HAITI,0.0,1997.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7492.0,8.921590805053711,7.0,0.621128499507904,2.0,0.6259999871253967,6.438725471496582,8.900548934936523,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,7.0,1.0,0.0,1.0,0.013591229915618896,0.0,0.0,0.6256090402603149,8.900548934936523,2.797281265258789,0.0,7.0,0.0,0.0,0.0,0.0,,,,1.0,0.0
218,41.0,HAITI,HAITI,0.0,1998.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7634.669921875,8.940455436706543,7.0,0.6272816061973572,2.0,0.6209999918937683,6.431538105010986,8.921590805053711,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,7.0,0.0,0.0,1.0,0.013591229915618896,0.0,0.0,0.621128499507904,8.921590805053711,2.797281265258789,0.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
219,41.0,HAITI,HAITI,0.0,1999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.0,0.6282650828361511,2.0,0.6269999742507935,6.4413957595825195,8.940455436706543,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.399998664855957,2.797281265258789,2680.0,0.0,0.0,0.013591229915618896,0.09500002861022949,0.949999988079071,0.05000000074505806,1.0,0.3327999711036682,80.0,16.0,0.0,0.0,7.0,0.0,0.0,1.0,0.013591229915618896,0.0,0.0,0.6272816061973572,8.940455436706543,2.797281265258789,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0
220,42.0,DOMINICAN REP.,DOMINICA,1.0,1945.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1889.0,7.543802738189697,-9.0,,,,,7.543802738189697,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,,7.543802738189697,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
221,42.0,DOMINICAN REP.,DOMINICA,0.0,1946.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1935.0,7.567862510681152,-9.0,0.6679999828338623,3.0,,,7.543802738189697,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,,7.543802738189697,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
222,42.0,DOMINICAN REP.,DOMINICA,0.0,1947.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1982.0,7.591861724853516,-9.0,0.7310000061988831,3.0,0.6679999828338623,6.504288196563721,7.567862510681152,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,0.6679999828338623,7.567862510681152,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
223,42.0,DOMINICAN REP.,DOMINICA,0.0,1948.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2036.0,7.6187424659729,-9.0,0.7820000052452087,3.0,0.7310000061988831,6.5944132804870605,7.591861724853516,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,0.7310000061988831,7.591861724853516,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
224,42.0,DOMINICAN REP.,DOMINICA,0.0,1949.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2095.0,7.647308826446533,-9.0,0.9110000133514404,3.0,0.7820000052452087,6.6618547439575195,7.6187424659729,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,0.7820000052452087,7.6187424659729,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
225,42.0,DOMINICAN REP.,DOMINICA,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2435.0,7.797701835632324,-9.0,0.9490000009536743,0.0,0.9110000133514404,6.814542770385742,7.647308826446533,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,0.9110000133514404,7.647308826446533,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
226,42.0,DOMINICAN REP.,DOMINICA,0.0,1951.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2514.0,7.829630374908447,-9.0,1.065000057220459,0.0,0.9490000009536743,6.855408668518066,7.797701835632324,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,0.9490000009536743,7.797701835632324,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
227,42.0,DOMINICAN REP.,DOMINICA,0.0,1952.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2594.0,7.860956192016602,-9.0,1.065000057220459,0.0,1.065000057220459,6.970730304718018,7.829630374908447,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,1.065000057220459,7.829630374908447,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
228,42.0,DOMINICAN REP.,DOMINICA,0.0,1953.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2674.0,7.891330718994141,-9.0,1.0240000486373901,0.0,1.065000057220459,6.970730304718018,7.860956192016602,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,1.065000057220459,7.860956192016602,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
229,42.0,DOMINICAN REP.,DOMINICA,0.0,1954.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2753.0,7.920446395874023,-9.0,1.059000015258789,0.0,1.0240000486373901,6.931471824645996,7.891330718994141,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,1.0240000486373901,7.891330718994141,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
230,42.0,DOMINICAN REP.,DOMINICA,0.0,1955.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2833.0,7.94909143447876,-9.0,1.0820000171661377,0.0,1.059000015258789,6.965080261230469,7.920446395874023,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,1.059000015258789,7.920446395874023,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
231,42.0,DOMINICAN REP.,DOMINICA,0.0,1956.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2939.0,7.9858245849609375,-9.0,1.1549999713897705,0.0,1.0820000171661377,6.986566543579102,7.94909143447876,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,1.0820000171661377,7.94909143447876,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
232,42.0,DOMINICAN REP.,DOMINICA,0.0,1957.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3044.0,8.020927429199219,-9.0,1.1970000267028809,0.0,1.1549999713897705,7.051855564117432,7.9858245849609375,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,1.1549999713897705,7.9858245849609375,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
233,42.0,DOMINICAN REP.,DOMINICA,0.0,1958.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3149.0,8.054840087890625,-9.0,1.2230000495910645,0.0,1.1970000267028809,7.087573528289795,8.020927429199219,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,1.1970000267028809,8.020927429199219,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
234,42.0,DOMINICAN REP.,DOMINICA,0.0,1959.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3254.0,8.087640762329102,-9.0,1.1629999876022339,0.0,1.2230000495910645,7.109062194824219,8.054840087890625,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,1.2230000495910645,8.054840087890625,2.8564701080322266,0.0,-9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
235,42.0,DOMINICAN REP.,DOMINICA,0.0,1960.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3325.0,8.109225273132324,-9.0,1.1950000524520874,0.0,1.1629999876022339,7.05875825881958,8.087640762329102,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,1.1629999876022339,8.087640762329102,2.8564701080322266,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,42.0,DOMINICAN REP.,DOMINICA,0.0,1961.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3421.0,8.137688636779785,-3.0,1.1430000066757202,0.0,1.1950000524520874,7.085901260375977,8.109225273132324,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.036988794803619385,0.0,0.0,1.1950000524520874,8.109225273132324,2.8564701080322266,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,42.0,DOMINICAN REP.,DOMINICA,0.0,1962.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3520.0,8.166215896606445,3.0,1.3539999723434448,0.0,1.1430000066757202,7.041411876678467,8.137688636779785,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-3.0,1.0,1.0,0.0,0.036988794803619385,0.0,0.0,1.1430000066757202,8.137688636779785,2.8564701080322266,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,42.0,DOMINICAN REP.,DOMINICA,0.0,1963.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3622.0,8.194781303405762,8.0,1.4390000104904175,0.0,1.3539999723434448,7.210818290710449,8.166215896606445,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.036988794803619385,0.0,0.0,1.3539999723434448,8.166215896606445,2.8564701080322266,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,42.0,DOMINICAN REP.,DOMINICA,0.0,1964.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3727.0,8.223359107971191,0.0,1.503999948501587,0.0,1.4390000104904175,7.271703720092773,8.194781303405762,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,8.0,1.0,0.0,1.0,0.036988794803619385,0.0,0.0,1.4390000104904175,8.194781303405762,2.8564701080322266,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,42.0,DOMINICAN REP.,DOMINICA,0.0,1965.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Mil. coup,1,0.0,1965-65,3835.0,8.251924514770508,0.0,1.2710000276565552,0.0,1.503999948501587,7.315883636474609,8.223359107971191,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.036988794803619385,0.0,1.0,1.503999948501587,8.223359107971191,2.8564701080322266,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
241,42.0,DOMINICAN REP.,DOMINICA,0.0,1966.0,0.0,0.0,1.0,0.0,0.0,,,,,,,3945.0,8.280203819274902,-3.0,1.4140000343322754,0.0,1.2710000276565552,7.14755916595459,8.251924514770508,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.036988794803619385,1.0,0.0,1.2710000276565552,8.251924514770508,2.8564701080322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
242,42.0,DOMINICAN REP.,DOMINICA,0.0,1967.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4060.0,8.308938026428223,-3.0,1.3960000276565552,0.0,1.4140000343322754,7.254178047180176,8.280203819274902,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-3.0,1.0,1.0,0.0,0.036988794803619385,0.0,0.0,1.4140000343322754,8.280203819274902,2.8564701080322266,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,42.0,DOMINICAN REP.,DOMINICA,0.0,1968.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4178.0,8.3375883102417,-3.0,1.36899995803833,0.0,1.3960000276565552,7.241366386413574,8.308938026428223,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-3.0,1.0,1.0,0.0,0.036988794803619385,0.0,0.0,1.3960000276565552,8.308938026428223,2.8564701080322266,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,42.0,DOMINICAN REP.,DOMINICA,0.0,1969.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4298.0,8.365904808044434,-3.0,1.4639999866485596,0.0,1.36899995803833,7.221835613250732,8.3375883102417,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-3.0,1.0,1.0,0.0,0.036988794803619385,0.0,0.0,1.36899995803833,8.3375883102417,2.8564701080322266,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,42.0,DOMINICAN REP.,DOMINICA,0.0,1970.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4423.0,8.394573211669922,-3.0,1.5360000133514404,0.0,1.4639999866485596,7.2889275550842285,8.365904808044434,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.036988794803619385,0.0,0.0,1.4639999866485596,8.365904808044434,2.8564701080322266,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,42.0,DOMINICAN REP.,DOMINICA,0.0,1971.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4548.0,8.422442436218262,-3.0,1.6519999504089355,0.0,1.5360000133514404,7.336936950683594,8.394573211669922,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.036988794803619385,0.0,0.0,1.5360000133514404,8.394573211669922,2.8564701080322266,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,42.0,DOMINICAN REP.,DOMINICA,0.0,1972.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4672.0,8.449342727661133,-3.0,1.7920000553131104,0.0,1.6519999504089355,7.4097418785095215,8.422442436218262,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.036988794803619385,0.0,0.0,1.6519999504089355,8.422442436218262,2.8564701080322266,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,42.0,DOMINICAN REP.,DOMINICA,0.0,1973.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4797.0,8.475746154785156,-3.0,1.9160000085830688,0.0,1.7920000553131104,7.491087436676025,8.449342727661133,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.39999771118164,2.8564701080322266,3221.0,0.0,0.0,0.036988794803619385,0.38679999113082886,0.7599999904632568,0.1599999964237213,2.0,0.09500002861022949,95.0,5.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.036988794803619385,0.0,0.0,1.7920000553131104,8.449342727661133,2.8564701080322266,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
